sleep_inflicted_delta,frz_inflicted_delta,par_inflicted_delta,blended_faints_before_first_ko,p2_strategic_switches,delta_missed_moves,player_won,lead_spd_delta,first_sleep,p1_avg_remaining_health,p2_avg_remaining_health,p1_tauros_hp_pct,p1_chansey_hp_pct
4,0,6,2,6,5,0,-65,2,0.6666666666666666,0.8416666666666667,1.0,0.0
-7,0,-6,3,5,-2,0,-5,-2,0.4172982282325381,0.9748696064485539,1.0,0.0
-4,0,3,2,11,2,0,-65,-4,0.536741214057508,0.7864965501980131,0.0,0.0
0,0,-1,2,9,-4,0,65,0,0.5133333333333333,0.7966666666666667,1.0,0.46
0,1,-7,2,6,-2,0,-5,3,0.52,0.8533333333333334,1.0,1.0
-5,-2,-5,5,4,-7,0,5,-2,0.14833333333333334,0.8016666666666667,0.0,0.0
-2,0,-9,3,5,-2,0,-15,-1,0.35296310264078795,0.7467443395023441,0.4985835694050991,0.0
-10,0,-6,1,5,-1,0,-5,2,0.765,0.9333333333333332,1.0,0.7
-3,0,9,0,5,2,0,-15,-1,0.16666666666666666,0.5992157450876133,1.0,0.0
0,0,4,1,7,3,0,0,-2,0.5949999999999999,0.7933333333333333,0.74,0.86
3,0,-12,1,6,-4,0,-5,3,0.395,0.625,0.67,0.0
0,-6,5,5,4,-5,0,-40,0,0.16666666666666666,0.9483333333333333,0.0,1.0
-3,0,9,1,12,-1,0,0,-22,0.6882516383267744,0.60920611652485,1.0,0.0
6,0,-5,1,13,1,0,-25,-1,0.6683333333333333,0.7233333333333333,1.0,0.0
2,0,-4,0,5,-5,0,15,-4,0.03666666666666667,0.35333333333333333,0.0,0.0
-2,0,4,5,11,1,0,0,-1,0.16666666666666666,0.7283333333333334,0.0,0.0
-5,-5,8,4,5,-6,0,25,-1,0.16166666666666665,0.7116666666666666,0.42,0.0
5,-1,11,0,8,2,0,40,1,0.855,0.7999999999999999,1.0,0.78
-1,0,1,3,8,-3,0,10,3,0.4566666666666667,0.8233333333333333,0.0,0.0
-3,-5,10,3,10,0,0,15,-19,0.3633333333333333,0.6749999999999999,1.0,0.0
-4,1,3,2,14,-1,0,25,-3,0.4858414978227057,0.830611695809992,0.0,0.0
-1,0,-13,0,1,1,0,65,-1,0.5166666666666667,0.8099999999999999,1.0,0.0
-4,0,-3,0,1,1,0,-5,-2,0.375,0.6883333333333334,0.0,1.0
-2,0,2,2,5,-1,0,40,1,0.5933333333333333,0.7483333333333334,1.0,0.0
-2,0,4,2,10,3,0,5,-5,0.6366666666666666,0.7166666666666667,1.0,0.0
-2,-4,-2,2,6,2,0,20,-1,0.25666666666666665,0.7766666666666667,0.25,0.0
-1,0,-6,5,10,-6,0,60,-1,0.13166666666666668,0.34833333333333333,0.0,0.0
-6,0,-3,2,7,2,0,-70,-2,0.17166666666666666,0.8716666666666667,0.0,0.07
-5,0,-6,4,4,-6,0,10,-2,0.1831831831831832,0.6066906365775391,1.0,0.0
7,0,-2,2,7,-2,0,0,1,0.3578335650594095,0.6606248244324914,0.37110481586402266,0.8250355618776671
-3,3,-6,3,11,-3,0,0,-5,0.35833333333333334,0.5266666666666667,0.0,0.0
-3,0,-4,4,8,0,0,-25,2,0.3333333333333333,0.6068444325281404,1.0,0.0
0,0,1,0,7,-1,0,0,0,0.05666666666666667,0.2383333333333333,0.0,0.34
-1,-4,6,3,12,1,0,50,6,0.37333333333333335,0.6633333333333333,0.0,0.0
-4,0,-3,4,4,-1,0,0,-6,0.15666666666666665,0.6333333333333333,0.44,0.0
-3,0,-1,4,8,-7,0,0,-2,0.19833333333333333,0.7283333333333334,0.19,1.0
-6,0,2,0,9,0,0,-35,2,0.8545908972745099,1.0,0.0,0.7965860597439545
4,0,-6,4,4,0,0,-20,3,0.3333333333333333,0.73,1.0,0.0
-5,-6,8,4,6,1,0,-60,-1,0.18333333333333335,0.8433333333333334,1.0,0.0
-3,0,19,1,2,1,0,15,-3,0.455,0.9066666666666666,0.0,0.0
0,0,-8,0,6,2,0,-70,0,0.46166666666666667,0.49666666666666665,1.0,0.0
-5,0,-6,2,12,1,0,-20,3,0.4533333333333333,0.8333333333333334,1.0,0.72
-2,-7,-1,5,5,-2,0,0,-25,0.09166666666666667,0.6733333333333333,0.0,0.0
7,0,-9,2,4,-3,0,0,2,0.59,0.8233333333333333,1.0,0.0
-1,0,-4,2,11,1,0,10,-2,0.4317353572824078,0.8177548358995953,0.37960339943342775,0.8790896159317212
0,0,-2,4,7,0,0,10,0,0.3333333333333333,0.6195768042837787,0.0,1.0
11,0,-12,2,2,0,0,-65,2,0.6666666666666666,0.7716666666666666,1.0,1.0
-2,0,2,3,4,0,0,0,13,0.16666666666666666,0.44333333333333336,1.0,0.0
-4,0,9,2,10,-2,0,25,-2,0.4166666666666667,0.7666666666666666,1.0,0.65
-2,0,12,0,11,-1,0,-5,-11,0.45300261096605743,0.5556273681455309,1.0,0.0
-3,0,10,2,7,3,0,-60,-1,0.455,0.9250000000000002,0.0,1.0
2,-3,-3,5,6,-2,0,0,2,0.012184508268059183,0.5904617967424765,0.0,0.0
2,0,-2,4,5,-4,0,-60,8,0.3063063063063063,0.6093807985661553,0.0,0.8378378378378378
-6,0,9,1,3,0,0,25,-2,0.725,0.9516666666666667,0.0,1.0
0,-1,-2,5,6,-11,0,0,0,0.12333333333333334,0.7266666666666667,0.74,0.0
6,0,-13,0,9,2,0,0,-1,0.7166666666666668,0.6433333333333333,0.0,1.0
-4,0,17,2,5,13,0,65,-1,0.435,0.7266666666666666,0.0,0.29
0,0,2,0,4,-4,0,10,-4,0.3814604077761972,0.6459623556332824,0.0,0.2887624466571835
-5,0,-6,5,7,-7,0,-45,1,0.06833333333333333,0.6316666666666667,0.41,0.0
-7,0,5,2,6,2,0,20,-3,0.30653425281352936,0.9064182687109401,0.23512747875354106,0.27311522048364156
0,0,-10,4,1,-6,0,-25,1,0.3333333333333333,0.9416666666666668,1.0,0.0
-2,0,0,1,9,-3,0,0,-1,0.16666666666666666,0.49,0.0,0.0
1,-1,-10,1,7,1,0,-65,1,0.5750000000000001,0.6916666666666668,0.0,0.86
-1,0,11,2,4,-1,0,5,-28,0.16666666666666666,0.5583333333333333,0.0,1.0
0,0,-10,3,7,-1,0,-10,-7,0.4166666666666667,0.5566666666666668,0.0,0.0
1,0,8,0,7,-2,0,10,3,0.9011766076736932,0.9787955894826124,1.0,1.0
0,0,-1,4,9,-2,0,0,0,0.18333333333333335,0.49,0.0,0.0
0,-5,5,3,7,4,0,15,-1,0.3060158127458893,0.5801705854545463,0.49575070821529743,0.0
-3,0,2,0,6,0,0,-65,4,0.16666666666666666,0.42333333333333334,0.0,0.0
-3,0,-5,5,4,-7,0,0,-7,0.05879563774300617,0.8462922966162707,0.0,0.352773826458037
4,0,-10,2,7,3,0,0,7,0.4633333333333333,0.6,0.0,0.0
-5,-2,4,4,10,1,0,25,-1,0.17500000000000002,0.7333333333333334,0.44,0.61
-1,0,-1,4,7,-1,0,25,-1,0.3333333333333333,0.7072681837245712,0.0,1.0
-10,0,-2,3,7,4,0,-90,-2,0.5,0.8349337726694158,0.0,1.0
3,0,-12,4,7,1,0,-20,7,0.19999999999999998,0.8283333333333335,0.0,0.0
-6,-4,3,3,9,-1,0,10,-2,0.2683333333333333,0.9066666666666667,0.31,0.0
7,0,-9,2,3,-4,0,0,13,0.6666666666666666,0.9683333333333334,1.0,0.0
2,0,-2,4,3,-1,0,-20,1,0.29374110953058324,0.612393714880389,1.0,0.7624466571834992
0,9,-4,3,8,-6,0,65,0,0.34,0.5933333333333334,0.18,0.86
4,0,-2,1,11,1,0,0,8,0.6333333333333333,0.8033333333333333,1.0,0.0
-2,-4,-2,1,3,-6,0,-10,-11,0.0,0.7333333333333334,0.0,0.0
-2,0,9,0,8,0,0,5,-3,0.2582697201017812,0.49730596263556587,0.0,0.0
5,-1,-2,4,7,-1,0,-25,6,0.17666666666666667,0.6183333333333333,0.0,0.85
0,0,-9,0,5,0,0,15,8,0.19677572309151256,0.5132983846210206,1.0,0.1806543385490754
-10,-5,2,1,9,0,0,20,-1,0.7382580110282806,0.8601759654391233,1.0,0.0
-2,-4,-4,4,7,-4,0,0,-3,0.11189530871687096,0.6292927120436388,0.44192634560906513,0.0
-4,-2,1,3,5,-6,0,-60,-16,0.24500000000000002,0.665,0.0,1.0
0,0,0,2,10,-4,0,-70,0,0.3866666666666667,0.7683333333333334,0.0,0.86
-4,1,-2,2,7,-4,0,0,-3,0.21333333333333335,0.6333333333333333,1.0,0.14
0,0,13,1,13,-1,0,0,0,0.5,0.5116666666666667,1.0,1.0
5,0,-12,3,8,-1,0,-60,1,0.36999999999999994,0.49000000000000005,0.22,0.0
2,0,-7,4,6,-9,0,0,4,0.3333333333333333,0.525,1.0,0.0
-9,1,1,3,7,-7,0,-20,1,0.33499999999999996,0.8083333333333332,0.0,1.0
-5,0,10,2,14,-5,0,0,-9,0.47833333333333333,0.5933333333333333,0.0,1.0
-2,0,-1,2,8,-3,0,-60,-5,0.5406209324022214,0.735362407293564,1.0,0.32147937411095306
-4,0,5,4,5,-8,0,0,-10,0.09000000000000001,0.7833333333333332,0.0,0.0
-3,1,2,3,7,-3,0,0,-3,0.1730047358072793,0.6900705837196975,0.4447592067988669,0.0
-1,-5,7,1,10,2,0,25,-1,0.5136271912743664,0.7164195131250173,1.0,0.09388335704125178
-5,0,-1,1,6,0,0,-55,-3,0.4816666666666667,0.7316666666666668,1.0,0.89
-3,0,-10,4,3,-2,0,-15,-3,0.16833333333333333,0.75,0.0,0.01
-5,-6,0,2,10,-5,0,25,-11,0.5892724407575892,0.9216321584742637,1.0,0.0
-1,-2,0,2,11,-2,0,0,7,0.3350623141758498,0.5581173159468807,0.26062322946175637,0.0
0,0,-1,1,11,-1,0,0,0,0.33,0.5416666666666666,1.0,0.0
-2,0,-7,2,8,2,0,-10,-17,0.365,0.7316666666666666,0.12,0.0
-3,0,-1,0,5,-6,0,10,-5,0.2833333333333333,0.6983333333333334,0.0,0.0
1,0,2,2,8,-6,0,0,2,0.385,0.605,0.0,0.0
2,0,-9,1,10,-6,0,-65,1,0.05333333333333332,0.395,0.0,0.03
8,0,-11,2,9,-3,0,0,1,0.3333333333333333,0.7783333333333333,0.0,0.61
0,0,8,1,8,3,0,25,0,0.6333333333333333,0.3933333333333333,1.0,1.0
4,0,4,0,12,1,0,0,10,0.16666666666666666,0.4110775699610234,1.0,0.0
-8,1,3,2,7,-3,0,0,-4,0.45166666666666666,0.7783333333333333,0.0,1.0
4,5,-10,2,11,-3,0,-25,1,0.6208651399491094,0.5033692284608208,1.0,1.0
-5,-4,-1,0,11,0,0,5,3,0.4171328548574691,0.7525246788541188,1.0,0.7453769559032717
2,-1,-2,2,7,-2,0,0,-1,0.46720481781019657,0.7338435734210796,1.0,0.4139402560455192
6,0,-3,4,9,0,0,-10,2,0.051666666666666666,0.3383333333333334,0.31,0.0
-6,-1,5,2,5,-7,0,20,-1,0.26333333333333336,0.4533333333333333,1.0,0.0
-1,0,-6,2,5,-6,0,-5,1,0.35704707661596946,0.4198367671651759,1.0,0.0
-3,0,10,0,13,-3,0,5,-12,0.7266666666666666,0.6216666666666667,1.0,0.44
-7,0,-1,0,7,-2,0,-15,-3,0.77,0.8683333333333333,1.0,0.89
7,0,15,0,5,1,0,25,-1,1.0,0.8633333333333333,1.0,1.0
-2,-2,-2,3,5,-5,0,0,-6,0.29290017305100563,0.7381589057549783,1.0,0.0
-3,0,-11,2,10,-4,0,5,-3,0.5216666666666666,0.6516666666666665,1.0,0.0
0,0,12,1,9,1,0,-25,-18,0.6366666666666667,0.785,1.0,0.86
3,0,-1,2,8,-1,0,15,1,0.52,0.6283333333333333,1.0,0.64
2,0,4,4,4,-1,0,-5,5,0.3333333333333333,0.8716666666666667,0.0,1.0
-5,0,2,2,5,-5,0,-20,2,0.47833333333333333,0.8883333333333333,1.0,0.0
-3,0,3,0,11,0,0,10,-4,0.32166666666666666,0.6283333333333333,0.0,0.0
1,0,5,0,4,-2,0,5,3,0.14666666666666667,0.6516666666666667,0.0,0.88
-4,0,0,0,10,-1,0,5,-3,0.30818112939341463,0.5186007396051522,1.0,0.6614509246088194
0,0,21,2,8,-2,0,-20,1,0.33951133796335037,0.6592671358174225,1.0,0.0
-2,0,7,1,9,3,0,-15,-2,0.7533333333333333,0.6133333333333334,1.0,1.0
0,-2,3,5,4,-6,0,0,0,0.16666666666666666,0.6983333333333334,0.0,0.0
-7,0,3,0,9,-1,0,5,-18,0.35000000000000003,0.6333333333333333,0.71,1.0
-2,0,6,0,8,0,0,-5,-18,0.6133333333333334,0.635,0.21,0.0
-1,-6,17,1,10,3,0,25,-26,0.5166666666666666,0.7050000000000001,1.0,0.78
-7,0,2,3,6,0,0,0,-3,0.43,0.8916666666666666,1.0,0.58
-5,-4,5,2,6,-8,0,0,13,0.6594427244582043,0.9271843626007684,1.0,0.0
-4,0,-4,2,4,-5,0,0,1,0.2584448693435309,0.5753936566771526,1.0,0.0
1,-3,-7,1,6,1,0,-20,1,0.6616328957988191,0.7019780504594438,1.0,0.8947368421052632
-2,0,0,3,9,-2,0,10,-2,0.44333333333333336,0.3933333333333333,1.0,0.0
2,-1,-12,2,3,-3,0,-5,22,0.5603643246241766,0.9119108038298941,1.0,0.7354196301564723
0,0,4,2,9,2,0,5,-11,0.5066666666666667,0.9249999999999999,1.0,0.0
-5,0,-3,3,4,-4,0,0,-21,0.16666666666666666,0.5410433412038408,0.0,0.0
0,0,-8,4,9,-7,0,25,-1,0.2516069788797062,0.7284987982076974,0.0,0.0
-4,0,-5,5,8,-5,0,-40,-12,0.12166666666666666,0.7733333333333333,0.0,0.0
-3,0,5,3,6,0,0,-5,-18,0.43426632739609844,0.6533656995396706,1.0,0.0
-5,-1,-3,2,7,1,0,-5,2,0.5242355941767456,0.7378690953933363,0.0,0.89900426742532
4,0,0,5,4,-6,0,-20,16,0.07333333333333333,0.5283333333333333,0.0,0.44
-4,0,-4,4,8,-6,0,65,-1,0.225,0.8066666666666666,0.0,0.9
-3,0,-8,5,9,-3,0,0,1,0.14264264264264265,0.7953820079037192,0.0,0.0
0,-5,13,5,5,2,0,-5,0,0.11531766753698869,0.7553690529364593,0.0,0.0
0,1,2,2,7,-3,0,0,8,0.16666666666666666,0.4733333333333334,1.0,0.0
-2,0,-1,3,6,-4,0,0,3,0.4166666666666667,0.6433333333333334,0.0,0.0
2,0,0,2,10,1,0,55,1,0.6116666666666667,0.54,1.0,0.89
0,-1,5,2,20,7,0,-5,0,0.6466666666666666,0.6983333333333333,0.0,0.0
-1,0,-4,0,6,-1,0,0,5,0.3333333333333333,0.5733333333333334,1.0,0.0
-2,-1,5,4,8,-2,0,-5,-4,0.3016666666666667,0.5983333333333333,0.0,0.0
-6,0,0,2,7,-5,0,5,-4,0.44753129409964537,0.8264543628693465,1.0,0.48364153627311524
-2,0,-6,3,7,2,0,5,-3,0.43623680226551037,0.6891621526347919,1.0,0.9672830725462305
0,0,-10,3,7,-10,0,10,-6,0.34500000000000003,0.6033333333333334,1.0,0.0
8,0,-3,0,10,1,0,-10,3,0.39639908284607855,0.5312280969114883,0.6628895184135978,0.7155049786628734
-1,3,3,1,8,0,0,-5,8,0.4633333333333334,0.6266666666666667,0.0,0.78
0,0,5,1,3,-4,0,-5,0,0.3604166050104651,0.6578965051710762,0.0,0.5376955903271693
-5,0,9,3,10,-4,0,-15,-3,0.36000000000000004,0.79,0.0,0.16
0,0,-16,0,10,-2,0,-25,1,0.2316666666666667,0.6699999999999999,0.39,0.0
2,1,2,2,4,1,0,40,1,0.5666666666666667,0.9566666666666667,0.0,1.0
0,0,1,3,9,-7,0,-25,1,0.08,0.635,0.0,0.48
-6,-1,6,3,9,-3,0,5,-4,0.410325522507641,0.7222831129054842,1.0,0.0
-9,0,7,0,7,-1,0,60,-1,0.16666666666666666,0.5650000000000001,0.0,0.0
-2,0,-1,4,9,-1,0,0,-6,0.3333333333333333,0.695,1.0,0.0
-1,0,3,1,6,-3,0,10,-2,0.16666666666666666,0.505,0.0,0.0
0,0,-7,2,5,-2,0,-10,0,0.46203113519304756,0.7726259163519789,1.0,0.19203413940256045
9,0,-7,0,10,-1,0,-5,2,0.8733333333333334,0.5716666666666667,1.0,0.86
0,0,-4,2,9,-1,0,10,0,0.5233333333333333,0.5583333333333333,0.0,0.0
-7,0,6,0,9,-6,0,-5,-2,0.165,0.665,0.0,0.0
3,0,-4,1,6,2,0,-20,6,0.2757875663049362,0.39072382460417954,0.9093484419263456,0.7453769559032717
4,0,-8,4,6,-3,0,-5,4,0.17,0.5633333333333334,1.0,0.0
5,0,0,0,11,-2,0,5,-1,0.7966666666666667,0.5666666666666667,1.0,0.86
-5,0,0,4,8,0,0,0,-2,0.3333333333333333,0.7583333333333334,0.0,1.0
-2,0,-10,0,8,0,0,-10,12,0.5033333333333333,0.8016666666666667,1.0,0.0
-3,0,16,3,11,-2,0,0,-1,0.43639304939614537,0.6912693732631278,0.0,0.8165007112375533
-2,0,5,0,11,3,0,5,-23,0.8649999999999999,0.7866666666666667,1.0,0.9
0,0,-10,1,13,0,0,15,-20,0.6683333333333333,0.7383333333333333,0.0,1.0
-7,0,0,4,7,3,0,-15,-3,0.3333333333333333,0.7137901870360471,0.0,0.0
1,0,8,1,15,2,0,-10,23,0.7549999999999999,0.8733333333333334,1.0,0.0
3,-1,6,0,9,-1,0,0,-1,0.4425968386755624,0.5212671490293025,0.5977337110481586,0.25604551920341395
-3,0,0,3,6,0,0,20,-1,0.3933333333333333,0.6616666666666666,0.51,0.85
3,0,-9,1,6,-1,0,0,2,0.7289416846652269,0.8377449346524779,1.0,0.0
2,0,-7,2,5,0,0,5,-2,0.33666666666666667,0.8583333333333334,0.4,0.0
3,0,0,1,11,-6,0,-5,3,0.5866666666666667,0.7933333333333333,1.0,0.0
-9,0,7,5,3,-3,0,-40,-2,0.0,0.64,0.0,0.0
-2,-8,-2,0,6,-3,0,0,-3,0.6766666666666667,0.84,1.0,0.71
-1,0,4,4,10,4,0,-55,-1,0.16412334391442465,0.6938843464934993,0.0,0.8193456614509246
-4,0,-8,2,3,-10,0,5,-3,0.40166666666666667,0.7799999999999999,0.23,0.42
1,0,-8,3,8,-5,0,15,-4,0.35333333333333333,0.6349999999999999,0.0,0.0
0,0,3,2,13,-1,0,-45,-3,0.365,0.4183333333333333,0.46,0.0
-4,2,2,5,7,-1,0,5,3,0.011666666666666667,0.5916666666666667,0.0,0.0
4,-3,-5,2,4,-4,0,0,-6,0.6666666666666666,0.875,1.0,1.0
-1,-2,6,3,5,-2,0,0,-2,0.37333333333333335,0.7200000000000001,0.0,0.0
0,0,-13,3,6,-6,0,-65,0,0.27997087997087994,0.8981287996732356,1.0,0.0
-4,0,1,2,6,-2,0,5,-13,0.25,0.445,1.0,0.0
2,0,3,2,6,-4,0,0,5,0.605,0.7966666666666667,0.0,0.87
2,0,-10,0,9,-1,0,60,-1,0.6019488823200099,0.7217973231357552,0.3087818696883853,0.8065433854907539
7,0,0,2,12,0,0,-5,2,0.46166666666666667,0.5883333333333334,1.0,0.71
-2,0,-1,0,11,-1,0,0,-5,0.5583333333333332,0.5333333333333333,1.0,1.0
-5,0,2,4,7,-4,0,10,-2,0.3333333333333333,0.7826565743976767,1.0,1.0
-2,0,-6,3,8,-4,0,0,3,0.27499999999999997,0.6916666666666668,0.0,0.0
6,0,-25,2,4,2,0,-5,3,0.32833333333333337,0.71,0.17,0.13
-5,0,1,4,9,-5,0,-25,-1,0.3333333333333333,0.6833333333333332,0.0,1.0
-1,-1,-7,3,7,-2,0,-5,-4,0.2485202029531041,0.4241087003268767,0.0,0.0
0,-7,15,2,8,-2,0,20,0,0.38333333333333336,0.7733333333333333,0.73,0.57
1,7,-14,1,10,1,0,-25,1,0.8018018018018017,0.5368700644798854,1.0,1.0
-3,0,-2,6,7,-4,0,25,-1,0.0,0.5319170114268548,0.0,0.0
5,0,-9,1,7,-3,0,0,1,0.6183333333333333,0.8033333333333333,1.0,1.0
0,-3,-9,3,3,0,0,-10,-2,0.45999999999999996,0.8316666666666667,1.0,0.0
0,0,-15,2,5,-5,0,-5,22,0.44614358748403227,0.8825579327769796,1.0,0.29445234708392604
2,0,-5,1,4,-6,0,-20,1,0.03,0.6383333333333333,0.0,0.0
2,-4,-5,0,8,-4,0,5,2,0.028333333333333335,0.5016666666666667,0.0,0.17
-7,-1,-5,2,5,-2,0,-5,-3,0.4920554966775334,0.8508604206500956,0.16997167138810199,0.7823613086770982
0,-2,1,0,4,-2,0,0,0,0.4083333333333334,0.66,0.48,1.0
-4,0,-13,1,5,-2,0,-5,9,0.4383333333333333,0.7616666666666667,0.55,0.63
-2,0,-1,1,7,-4,0,0,-29,0.16666666666666666,0.5416666666666666,0.0,1.0
-5,0,-3,3,5,-3,0,0,-8,0.3821034775233249,0.6599176063123359,1.0,0.0
-5,-1,-11,0,5,-2,0,-40,-1,0.455,0.7916666666666666,0.0,0.0
-5,-4,2,0,4,-5,0,-35,-11,0.13,0.725,0.0,0.0
0,0,3,5,6,-3,0,-60,2,0.16666666666666666,0.5683333333333334,0.0,0.0
0,7,-5,0,10,1,0,10,0,0.5808453967378298,0.7320290155806918,0.0,0.0
1,0,1,2,7,-1,0,-70,15,0.36333333333333334,0.725,0.14,0.69
-5,0,11,5,7,-2,0,20,-1,0.06999999999999999,0.7366666666666667,0.42,0.0
-8,0,7,5,4,-3,0,-65,-4,0.16666666666666666,0.855,0.0,0.0
1,-1,2,2,5,-4,0,5,20,0.0,0.3948271964596098,0.0,0.0
-2,0,0,4,14,0,0,-10,-2,0.2316666666666667,0.5933333333333334,0.39,0.0
-4,0,-16,3,3,-8,0,20,-2,0.2783333333333333,0.6566666666666666,0.0,0.0
0,0,-12,0,4,-5,0,-60,0,0.3333333333333333,0.47666666666666674,1.0,0.0
0,0,-2,2,9,1,0,-5,0,0.4947751918165524,0.7508511259038552,1.0,0.8577524893314367
0,0,0,3,7,-1,0,0,0,0.04,0.4916666666666667,0.24,0.0
-2,0,3,4,7,-1,0,-15,-1,0.0830036835702558,0.6047818218616645,0.40793201133144474,0.0
-1,2,2,0,5,2,0,-15,-2,0.08833333333333333,0.2866666666666667,0.0,0.0
-4,0,2,3,11,-6,0,20,-4,0.27322240192463576,0.8638322239313831,0.3002832861189802,0.701280227596017
0,6,-12,1,7,-7,0,60,-17,0.7600000000000001,0.7416666666666667,1.0,1.0
-3,0,-5,2,7,0,0,20,-1,0.3866666666666667,0.815,1.0,0.0
-4,0,-1,0,6,-2,0,-5,2,0.5,0.5470641809721696,1.0,1.0
0,0,-2,5,9,-1,0,0,-1,0.16666666666666666,0.7050000000000001,1.0,0.0
-3,0,-1,4,9,4,0,-90,-2,0.2316666666666667,0.515,0.0,0.0
-4,0,-8,6,2,-10,0,-65,-2,0.0,0.765,0.0,0.0
-3,-4,5,2,9,1,0,0,-1,0.33499999999999996,0.6633333333333332,0.33,0.0
-8,-3,-2,2,5,-2,0,60,-2,0.4833333333333334,0.8183333333333334,1.0,0.78
-1,-2,-7,1,6,4,0,-65,2,0.20426788673753815,0.4995074141312086,0.24079320113314448,0.0
9,-4,6,6,3,0,0,-35,1,0.0,0.6516666666666667,0.0,0.0
-3,-2,18,1,4,2,0,10,-22,0.5333333333333333,0.66,0.0,0.9
-2,0,5,5,7,-3,0,-5,-5,0.16666666666666666,0.4666666666666666,1.0,0.0
-5,0,4,4,7,-8,0,20,-2,0.2686496694995279,0.7137572378845727,0.6118980169971672,0.0
-4,0,-4,1,8,-3,0,-15,1,0.6616666666666666,0.7949999999999999,1.0,0.69
4,0,-3,4,5,-4,0,-20,1,0.22010178117048343,0.5709464573546332,0.0,0.0
-2,0,-18,3,1,-6,0,-35,-27,0.445,0.9316666666666666,0.0,0.0
0,-1,-8,1,3,2,0,-20,1,0.5732239010069179,0.9453879351428568,1.0,0.7368421052631579
0,0,0,2,7,-4,0,-25,1,0.59,0.46833333333333327,0.0,0.0
-3,0,-3,3,6,-4,0,-15,-14,0.34833333333333333,0.84,0.09,0.0
-1,0,6,2,2,-3,0,0,-30,0.6666666666666666,0.821572226803014,1.0,1.0
-6,0,1,0,6,1,0,0,-1,0.91,0.8333333333333334,0.0,0.46
0,0,9,0,6,-3,0,-55,-1,0.15666666666666668,0.4916666666666667,0.56,0.0
-5,-4,-1,3,9,-2,0,15,-2,0.20166666666666666,0.6766666666666667,0.39,0.13
-2,0,6,0,8,4,0,0,-3,0.7283333333333334,0.6883333333333334,1.0,1.0
-4,-4,6,2,4,0,0,35,-2,0.33507397737162753,0.6459749566799174,1.0,0.0
1,0,3,1,9,-2,0,20,-3,0.4932781180181214,0.4865669570674877,0.0,1.0
-3,0,-7,3,8,-8,0,-25,2,0.30333333333333334,0.85,0.0,0.82
-12,0,9,0,7,-4,0,5,-11,0.5,0.775657336726039,1.0,1.0
-3,0,2,2,6,2,0,70,-2,0.19333333333333336,0.5266666666666667,0.39,0.65
0,0,3,4,5,-5,0,25,0,0.21202303815694745,0.677409215622781,0.0,0.0
-2,0,3,2,8,6,0,55,2,0.36000000000000004,0.755,1.0,0.67
1,-5,9,0,5,0,0,10,24,0.09000000000000001,0.5216666666666666,0.0,0.0
0,0,3,3,6,-3,0,20,-1,0.2366666666666667,0.5166666666666667,0.0,0.3
-7,0,-4,2,11,-2,0,-60,-4,0.6316666666666667,0.6883333333333334,0.0,0.79
-4,0,-7,3,3,-6,0,-5,-11,0.20036979760440957,0.46381056568116047,0.0,0.6913229018492176
3,-2,0,3,3,-1,0,0,11,0.4083333333333334,0.8566666666666668,1.0,0.0
-4,0,1,5,7,0,0,25,-1,0.06833333333333333,0.6233333333333334,0.0,0.0
-1,-1,4,2,7,0,0,15,-1,0.46564885496183206,0.7778320115781416,0.0,0.0
-2,0,-12,1,10,0,0,-10,-3,0.5583333333333333,0.8866666666666667,1.0,0.38
3,0,-2,3,12,-1,0,60,9,0.26666666666666666,0.41,0.14,1.0
4,0,-12,4,5,-4,0,-25,1,0.09499999999999999,0.4333333333333334,0.57,0.0
-5,-3,-1,4,7,-2,0,20,-1,0.19833333333333333,0.63,0.0,0.0
-3,0,2,2,9,-2,0,0,-28,0.17833333333333334,0.525,0.02,0.28
-11,0,-7,2,5,-5,0,15,2,0.5036119711042312,0.8257222533365257,1.0,0.0
3,0,-5,1,5,-8,0,40,2,0.0,0.4716666666666667,0.0,0.0
-1,0,-7,1,7,-1,0,-25,1,0.5266666666666667,0.555,1.0,0.0
-2,0,-7,3,9,-3,0,0,-3,0.24352215993082868,0.5331046333779482,0.0,0.03698435277382646
-5,-1,15,3,5,-2,0,60,-1,0.3433333333333333,0.9533333333333335,0.0,0.9
1,6,-12,0,7,4,0,-20,1,0.45542308417043387,0.26606880399772453,0.49291784702549574,0.6842105263157895
-3,0,3,2,3,-7,0,80,-6,0.24666666666666667,0.51,0.0,0.0
-5,0,7,2,6,-4,0,10,-2,0.06532823454429573,0.5946610991428481,0.0,0.0
-2,0,2,1,6,0,0,-5,-9,0.7233333333333333,0.5883333333333334,1.0,0.7
9,0,3,0,9,4,0,5,-2,0.8233333333333333,0.9700000000000001,1.0,0.61
4,0,-6,2,9,0,0,-20,10,0.6666666666666666,0.8427855958889706,0.0,0.0
-6,-3,6,3,9,2,0,-15,-3,0.3151210556958371,0.883915061282476,1.0,0.0
6,-1,0,1,5,-1,0,0,13,0.5433333333333333,0.6683333333333333,0.44,0.0
0,0,-16,4,4,-4,0,5,0,0.26666666666666666,0.7033333333333335,0.0,0.0
-2,-1,1,2,6,1,0,5,2,0.5333333333333333,0.8083333333333332,1.0,0.31
-14,0,-1,3,3,-5,0,0,-2,0.37166666666666665,1.0,0.0,0.84
0,-2,0,2,5,0,0,-65,1,0.4633333333333334,0.6349999999999999,1.0,0.0
